recipe_id,quantity,ingredient,failed
432472,8,ounces    granulated sugar,NA
432472,2,large    eggs,NA
432472,2,teaspoons    pure vanilla extract,NA
432472,1 1⁄4,lbs    bittersweet chocolate chips (60% cocoa),NA
432472,,flake salt (may substitute sea salt or kosher salt),NA
187852,1⁄2,cup   regular rolled oats or 1/2  cup    quick oats,NA
187852,2 1⁄4,cups    flour,NA
187852,1 1⁄2,teaspoons    baking soda,NA
187852,1⁄2,teaspoon    salt,NA
187852,1⁄4,teaspoon    cinnamon,NA
187852,1,cup    butter,NA
187852,3⁄4,cup   packed brown sugar,NA
187852,3⁄4,cup    white sugar,NA
187852,2,teaspoons    vanilla,NA
187852,1,teaspoon    lemon juice,NA
187852,2,eggs,NA
187852,3,cups    semi-sweet chocolate chips,NA
187852,1 1⁄2,cups   chopped walnuts,NA
399583,1⁄2,cup   softened butter,NA
399583,1⁄2,cup   browned butter,NA
399583,2 1⁄4,cups    flour,NA
399583,1,cup    brown sugar,NA
399583,1⁄2,cup    sugar,NA
399583,2,"medium    eggs, beaten",NA
399583,2,teaspoons    vanilla,NA
399583,1⁄2,teaspoon    milk,NA
399583,1⁄2,teaspoon    water,NA
399583,1,teaspoon    baking soda,NA
399583,1⁄2,teaspoon    salt,NA
399583,12,ounces    chocolate chips,NA
399583,1,cup   chopped walnuts (optional),NA
334656,1⁄2,cup    quick-cooking rolled oats,NA
334656,3,cups    all-purpose flour,NA
334656,1 1⁄2,teaspoons    baking soda,NA
334656,1⁄2,teaspoon    salt,NA
334656,1,"cup    butter, softened",NA
334656,3⁄4,cup   firmly packed brown sugar,NA
334656,3⁄4,cup    white sugar,NA
334656,2,teaspoons    vanilla extract,NA
334656,1,teaspoon    lemon juice,NA
334656,2,eggs,NA
334656,3,cups    semi-sweet chocolate chips,NA
334656,1 1⁄2,cups    nuts (optional),NA
85708,3⁄4,cup    unsalted butter (softened),NA
85708,1,cup   firmly packed brown sugar,NA
85708,1⁄4,cup    white sugar,NA
85708,1,large    egg (take 30 minutes to bring it to room temperature first),NA
85708,2,teaspoons    pure vanilla extract,NA
85708,2,cups    all-purpose flour,NA
85708,2,teaspoons    cornstarch,NA
85708,1,teaspoon    baking soda,NA
85708,1⁄2,teaspoon    salt,NA
85708,8,"ounces    bittersweet chocolate, cut into small chunks",NA
132693,1,cup    butter (softened),NA
132693,3⁄4,cup    white sugar,NA
132693,3⁄4,cup    brown sugar (packed),NA
132693,1,large    egg,NA
132693,2,cups    flour,NA
132693,1,cup    oatmeal,NA
132693,1,teaspoon    baking soda,NA
132693,1⁄2,teaspoon    salt,NA
132693,1,cup    semi-sweet chocolate chips (more if you LOVE chocolate),NA
75980,3,cups    flour,NA
75980,1 1⁄2,teaspoons    baking soda,NA
75980,1,teaspoon    salt,NA
75980,1 1⁄4,cups   packed dark brown sugar,NA
75980,1⁄2,cup    granulated sugar,NA
75980,1⁄2,"cup    margarine, softened",NA
75980,1,teaspoon    vanilla extract,NA
75980,2,large    egg whites,NA
75980,1⁄3,cup    water,NA
75980,1 1⁄2,cups    semi-sweet chocolate chips,NA
75980,1⁄3,cup   chopped nuts (optional),NA
335506,4,"ounces    unsalted butter, softened",NA
335506,1⁄3,cup    light brown sugar,NA
335506,1⁄3,cup    white sugar,NA
335506,1,egg,NA
335506,1,teaspoon    vanilla,NA
335506,18,tablespoons    all-purpose flour (1 cup plus 2 T),NA
335506,1⁄2,teaspoon    baking soda,NA
335506,1⁄2,teaspoon    kosher salt,NA
335506,1⁄2,"cup    rolled oats, Toasted",NA
335506,6,ounces    semisweet chocolate chunks,NA
335506,2,ounces    milk chocolate pieces,NA
335506,1,"cup    pecans, toasted",NA
64077,3 1⁄2,cups    all-purpose flour,NA
64077,1,tablespoon    baking soda,NA
64077,1,teaspoon    salt,NA
64077,1,cup   firmly packed brown sugar,NA
64077,1,cup    granulated sugar,NA
64077,1⁄2,cup    butter,NA
64077,1⁄2,cup    margarine,NA
64077,1,large    egg,NA
64077,1,tablespoon    skim milk or 1   tablespoon    water,NA
64077,2,teaspoons    vanilla extract,NA
64077,1,cup    canola oil,NA
64077,1 1⁄4,cups   crushed corn flakes,NA
64077,12,ounces    chocolate chips,NA
296615,1,cup    butter (softened 2-3 min. at Power Level 2 in microwave) or 1   cup    margarine (softened 2-3 min. at Power Level 2 in microwave),NA
296615,1,cup    brown sugar,NA
296615,1⁄2,cup    white sugar,NA
296615,1,teaspoon    vanilla extract,NA
296615,2,eggs,NA
296615,2,cups    flour,NA
296615,1,teaspoon    baking soda,NA
296615,1,teaspoon    salt,NA
296615,1,cup    chocolate chips,NA
296615,3⁄4,cup    oatmeal (optional),NA
403325,1 1⁄2,cups    cake flour,NA
403325,3⁄4,teaspoon    salt,NA
403325,1 1⁄2,teaspoons    baking powder,NA
403325,5,tablespoons    butter,NA
403325,5,tablespoons    shortening,NA
403325,3⁄4,cup    light brown sugar,NA
403325,2,tablespoons    corn syrup,NA
403325,1,large    egg,NA
403325,1,tablespoon    vanilla,NA
403325,6,ounces    chocolate chips,NA
403375,1 1⁄2,cups    cake flour,NA
403375,3⁄4,teaspoon    salt,NA
403375,1 1⁄2,teaspoons    baking powder,NA
403375,9,tablespoons    shortening,NA
403375,1,"cup    light brown sugar, minus 1 tablespoon",NA
403375,1,large    egg,NA
403375,1,tablespoon    vanilla,NA
403375,6,ounces    chocolate chips,NA
357411,1,cup    Butter Flavor Crisco,NA
357411,2,eggs,NA
357411,2,cups    all-purpose flour,NA
357411,1,cup    white sugar,NA
357411,1,cup    brown sugar,NA
357411,1⁄2,cup    walnuts,NA
357411,1,cup    water,NA
357411,1,cup    chocolate chips,NA
131151,1,cup    butter,NA
131151,1,cup    white sugar,NA
131151,1,cup    brown sugar,NA
131151,2,large    eggs,NA
131151,1,teaspoon    vanilla extract,NA
131151,2,cups    all-purpose flour,NA
131151,2,"cups    oatmeal, blended to a fine powder",NA
131151,1,teaspoon    baking powder,NA
131151,1,teaspoon    baking soda,NA
131151,2,cups    chocolate chips,NA
162306,1 1⁄2,cups    flour,NA
162306,1 1⁄4,teaspoons    baking soda,NA
162306,1,teaspoon    salt,NA
162306,1,"cup    butter, softened",NA
162306,1 1⁄2,cups   packed brown sugar,NA
162306,1,cup    white sugar,NA
162306,2,large    eggs,NA
162306,1,tablespoon    milk,NA
162306,1 1⁄2,teaspoons    vanilla,NA
162306,1,"cup    corn flakes, crushed to 1/2 cup",NA
162306,3,cups    quick oats,NA
162306,1⁄2,cup    coconut,NA
162306,1,cup    chocolate chips,NA
162306,1,cup    butterscotch chips,NA
398166,3⁄4,cup    unsalted butter,NA
398166,1,cup    light brown sugar,NA
398166,1⁄2,cup    white sugar,NA
398166,2,tablespoons    milk,NA
398166,1,tablespoon    vanilla,NA
398166,1,egg,NA
398166,3⁄4,teaspoon    baking soda,NA
398166,1 1⁄2,teaspoons    salt,NA
398166,1 3⁄4,cups    flour,NA
398166,2 -3,cups    chocolate chips (more is always better if you love your chocolate),NA
242733,1,cup    whole wheat flour,NA
242733,1⁄4,cup   softened butter,NA
242733,2,eggs,NA
242733,1⁄4,cup    honey,NA
242733,2,teaspoons    vanilla,NA
242733,1⁄4,cup    low fat cottage cheese,NA
242733,1⁄2,cup    dark chocolate chips,NA
242733,1,"teaspoon    cinnamon (optional, just for extra taste) or 1   teaspoon    hazelnuts (optional, just for extra taste)",NA
247987,2 1⁄3,cups    all-purpose flour,NA
247987,1⁄2,teaspoon    baking soda,NA
247987,1⁄2,teaspoon    baking powder,NA
247987,1,teaspoon    salt,NA
247987,1,cup   softened unsalted butter,NA
247987,1⁄2,cup    granulated sugar,NA
247987,3⁄4,cup    dark brown sugar,NA
247987,1,tablespoon    vanilla extract,NA
247987,2,large    eggs,NA
247987,1,(4   ounce) package   instant vanilla pudding,NA
247987,1,dash    cinnamon or 1   dash    cinnamon sugar,NA
247987,1,tablespoon    whole milk,NA
247987,,Pam cooking spray,NA
17262,2,cups    butter,NA
17262,1 1⁄3,cups    sugar,NA
17262,1 2⁄3,cups    brown sugar,NA
17262,1,tablespoon    vanilla,NA
17262,4,eggs,NA
17262,2,teaspoons    salt,NA
17262,2,teaspoons    baking soda,NA
17262,5 1⁄2,cups    flour,NA
17262,2,cups    chocolate chips,NA
121571,1,cup    butter,NA
121571,1 1⁄2,cups    brown sugar,NA
121571,1 1⁄3,cups    powdered sugar,NA
121571,2,large    eggs,NA
121571,2,teaspoons    vanilla extract,NA
121571,4 1⁄2,cups    flour,NA
121571,2,teaspoons    baking soda,NA
121571,1 1⁄2,cups    chocolate chips,NA
121571,1,cup   chopped walnuts,NA
319371,1,"cup    unsalted butter, room temperature",NA
319371,2,eggs,NA
319371,1⁄2,cup   packed brown sugar,NA
319371,1⁄2,cup    granulated sugar,NA
319371,1,tablespoon    vanilla extract,NA
319371,2,cups    flour,NA
319371,1⁄2,teaspoon    baking soda,NA
319371,1⁄4,teaspoon    salt,NA
319371,1,cup    semi-sweet chocolate chips,NA
319371,1,cup   coarsely chopped walnuts,NA
142497,1,cup   packed brown sugar,NA
142497,3⁄4,cup    sugar,NA
142497,1,cup    margarine,NA
142497,2,large    eggs,NA
142497,1,teaspoon    vanilla,NA
142497,2 1⁄2,cups    all-purpose flour,NA
142497,3⁄4,teaspoon    salt,NA
142497,3⁄4,teaspoon    baking soda,NA
142497,12,ounces    chocolate chips (1 pkg),NA
142497,1⁄2,cup    nuts,NA
364240,1 1⁄2,cups    whole wheat flour,NA
364240,1,teaspoon    baking soda,NA
364240,1⁄2,teaspoon    ground cinnamon,NA
364240,1⁄2,teaspoon    salt,NA
364240,1⁄2,cup    canola oil,NA
364240,2⁄3,cup    granulated sugar,NA
364240,2⁄3,cup    brown sugar,NA
364240,2,large    egg whites,NA
364240,1 1⁄4,teaspoons    vanilla extract,NA
364240,1⁄2,cup    old fashioned oats,NA
364240,3⁄4,cup    semi-sweet chocolate chips (4 oz),NA
460876,2 1⁄4,cups    plain flour,NA
460876,1⁄2,teaspoon    baking soda,NA
460876,1,"cup    unsalted butter, at room temperature",NA
460876,1⁄2,cup    granulated sugar,NA
460876,1,"cup    light brown sugar, packed",NA
460876,1,teaspoon    salt,NA
460876,2,teaspoons    vanilla extract,NA
460876,2,large    eggs,NA
460876,2,cups    chocolate chips,NA
48356,1 1⁄4,cups    sugar,NA
48356,1 1⁄4,cups   firmly packed brown sugar,NA
48356,1 1⁄4,"cups    margarine or 1 1/4  cups    butter, softened",NA
48356,2,teaspoons    vanilla,NA
48356,3,eggs,NA
48356,4 1⁄4,cups    all-purpose flour,NA
48356,2,teaspoons    baking soda,NA
48356,1⁄2,teaspoon    salt,NA
48356,1,(12 -24   ounce) package   semi-sweet chocolate chips,NA
99497,1⁄2,cup    margarine,NA
99497,1⁄2,cup    brown sugar,NA
99497,1⁄2,cup    white sugar,NA
99497,1,egg,NA
99497,1⁄2,teaspoon    vanilla,NA
99497,1,"cup    flour, plus",NA
99497,2,tablespoons    flour,NA
99497,1,teaspoon    salt,NA
99497,1⁄2,teaspoon    baking soda,NA
99497,1⁄2,cup    chocolate chips (I use dairy free),NA
10125,1,"cup    butter, softened",NA
10125,1⁄4,cup    sugar,NA
10125,3⁄4,"cup    light brown sugar, packed",NA
10125,2,eggs,NA
10125,1,teaspoon    vanilla,NA
10125,2 1⁄4,cups    flour,NA
10125,1,teaspoon    baking soda,NA
10125,1,(4   ounce) package   instant vanilla pudding,NA
10125,1,(12   ounce) package   milk chocolate chips,NA
10125,1,"cup    walnuts, chopped",NA
296761,2 1⁄4,cups    flour,NA
296761,1,teaspoon    baking soda,NA
296761,1⁄2,"cup    butter, softened",NA
296761,1⁄2,cup    vegetable oil,NA
296761,3⁄4,cup    brown sugar,NA
296761,1⁄4,cup    white sugar,NA
296761,1,(3 1/2  ounce) package   vanilla instant pudding mix,NA
296761,2,eggs,NA
296761,1,teaspoon    vanilla extract,NA
296761,1,cup    milk chocolate chips,NA
296761,1,cup    white chocolate chips,NA
199563,1,cup    all-purpose flour,NA
199563,1,teaspoon    ground cinnamon,NA
199563,1⁄2,teaspoon    baking soda,NA
199563,1⁄2,teaspoon    salt,NA
199563,12,"tablespoons    unsalted butter, cool and cut into small pieces",NA
199563,1,cup   packed dark brown sugar,NA
199563,3,tablespoons    sugar,NA
199563,1,tablespoon    light corn syrup,NA
199563,1,"large    egg, at room temperature",NA
199563,1,"large    egg white, at room temperature",NA
199563,2,tablespoons    milk,NA
199563,2,teaspoons    vanilla,NA
199563,3,cups    rolled oats (do not use quick cooking oats),NA
199563,3,cups    semi-sweet chocolate chips,NA
272504,2 1⁄4,cups    all-purpose flour,NA
272504,1,teaspoon    baking soda,NA
272504,1⁄2,cup    unsweetened cocoa,NA
272504,1⁄4,teaspoon    salt,NA
272504,1,"cup    butter, softened",NA
272504,3⁄4,cup    brown sugar,NA
272504,1⁄4,cup    white sugar,NA
272504,1,(3 1/2  ounce) package   instant chocolate pudding mix,NA
272504,2,eggs,NA
272504,2,teaspoons    vanilla extract,NA
272504,2,cups    milk chocolate chips,NA
469242,1,cup    unsalted butter,NA
469242,1,cup    white sugar,NA
469242,2,eggs,NA
469242,1,teaspoon    vanilla extract,NA
469242,2,cups    all-purpose flour,NA
469242,1⁄2,teaspoon    baking soda,NA
469242,1⁄2,teaspoon    kosher salt,NA
469242,2⁄3,cup    unsweetened cocoa powder,NA
469242,1,"cup    walnuts, chopped I don't use  (optional)",NA
469242,1 1⁄4,cups    semi-sweet chocolate chips,NA
469242,1⁄4,"cup    sugar, for rolling the dough",NA
331420,1⁄2,cup    margarine,NA
331420,1 1⁄4,cups    brown sugar,NA
331420,1⁄2,cup    sugar,NA
331420,2,eggs,NA
331420,1,teaspoon    vanilla,NA
331420,3,cups    flour,NA
331420,1,teaspoon    salt,NA
331420,1 1⁄2,teaspoons    baking soda,NA
331420,2,cups    semi-sweet chocolate chips,NA
316552,2 1⁄4,cups    all-purpose flour,NA
316552,1,teaspoon    baking soda,NA
316552,1,teaspoon    salt,NA
316552,1⁄2,cup    butter (1 stick),NA
316552,1⁄2,cup    sugar,NA
316552,3⁄4,cup    brown sugar,NA
316552,1,teaspoon    vanilla extract,NA
316552,2,large    eggs,NA
316552,1⁄4,cup    peanut butter,NA
316552,2 -3,tablespoons    milk (optional),NA
316552,1 1⁄4,"cups    chocolate chips, of your choice  (white or chocolate morsels, etc.)",NA
334105,4 1⁄2,cups    all-purpose flour,NA
334105,2,teaspoons    baking soda,NA
334105,2,cups    butter (softened),NA
334105,1 1⁄2,cups   packed brown sugar,NA
334105,1⁄2,cup    white sugar,NA
334105,2,(3 1/2  ounce) packages   vanilla instant pudding mix,NA
334105,4,eggs,NA
334105,2,teaspoons    vanilla extract,NA
334105,4,cups    chocolate chips,NA
334105,2,cups   chopped walnuts,NA
313285,1⁄2,"cup    butter, room temp",NA
313285,1⁄2,cup    shortening,NA
313285,1,"cup    brown sugar, packed",NA
313285,1⁄2,cup    granulated sugar,NA
313285,2,large    eggs,NA
313285,1,teaspoon    sour cream,NA
313285,1,teaspoon    vanilla extract,NA
313285,2 1⁄3,cups    all-purpose flour,NA
313285,1,teaspoon    baking soda,NA
313285,1,teaspoon    salt,NA
313285,1,"cup    quick-cooking oatmeal, coursely ground",NA
313285,2,cups    semi-sweet chocolate chips (12 oz.),NA
313285,1,"cup    pecan nuts, chopped and toasted  (optional)",NA
42636,1,cup    sour cream,NA
42636,1,cup    salad oil,NA
42636,2,cups    white sugar,NA
42636,2,cups    brown sugar,NA
42636,4,"eggs, beaten",NA
42636,2,teaspoons    baking soda,NA
42636,3⁄4,teaspoon    salt,NA
42636,2,tablespoons    vanilla,NA
42636,6,cups    flour,NA
42636,2,cups    chocolate chips,NA
260598,1,cup    butter,NA
260598,1,cup    sugar,NA
260598,3⁄4,cup    brown sugar,NA
260598,2,eggs,NA
260598,1,tablespoon    vanilla extract,NA
260598,2⁄3,cup    soy flour,NA
260598,2,"cups    flour, Sifted  (could try some other gluten-free flour)",NA
260598,2,teaspoons    cinnamon (optional),NA
260598,1 3⁄4,cups    oatmeal,NA
260598,1 1⁄2,teaspoons    baking soda,NA
260598,1,teaspoon    salt,NA
260598,2,cups    chocolate chips,NA
45622,1⁄2,cup    butter,NA
45622,1⁄2,cup    shortening,NA
45622,1,cup    sugar,NA
45622,1,cup    brown sugar,NA
45622,2,large    eggs,NA
45622,1,teaspoon    vanilla,NA
45622,2,cups    flour,NA
45622,2 1⁄2,"cups    oatmeal, ground in a blender til it resembles flour  (will make ~2 cups oat flour)",NA
45622,1⁄2,teaspoon    salt,NA
45622,1,teaspoon    baking soda,NA
45622,1,teaspoon    baking powder,NA
45622,12,ounces    chocolate chips (1 large package),NA
45622,4,"ounces    Hershey chocolate candy bars, grated",NA
45622,1 1⁄2,cups   chopped pecans,NA
230088,1 1⁄2,cups    flour,NA
230088,3⁄4,teaspoon    baking soda,NA
230088,1⁄2,teaspoon    salt,NA
230088,1⁄2,"cup    butter or 1/2  cup    margarine, softened",NA
230088,3⁄4,"cup    brown sugar, packed",NA
230088,3,tablespoons    sugar,NA
230088,1,large    egg,NA
230088,1,teaspoon    vanilla extract,NA
230088,1,cup    semi-sweet chocolate chips,NA
230088,1⁄4,teaspoon    ground nutmeg,NA
230088,1⁄2,teaspoon    ground cinnamon,NA
230088,1⁄8,teaspoon    ground cloves,NA
117123,1 1⁄2,cups    all-purpose flour,NA
117123,1 1⁄4,teaspoons    baking soda,NA
117123,1,teaspoon    salt,NA
117123,1⁄2,teaspoon    mace,NA
117123,1 1⁄2,teaspoons    cinnamon,NA
117123,1⁄4,teaspoon    nutmeg,NA
117123,1⁄8,teaspoon    powdered clove,NA
117123,1,cup   softened butter,NA
117123,1,cup   packed brown sugar,NA
117123,1 1⁄2,cups    granulated sugar,NA
117123,1,tablespoon    milk,NA
117123,1 1⁄2,teaspoons    vanilla extract,NA
117123,2,"eggs, slightly beaten",NA
117123,1,cup    corn flakes,NA
117123,3,cups   quick-cooking raw oatmeal,NA
117123,1,cup    flaked coconut,NA
117123,2,cups    chocolate chips,NA
117123,1,cup   chopped walnuts (optional),NA
85924,2 1⁄4,cups    flour,NA
85924,1,teaspoon    baking soda,NA
85924,1,teaspoon    salt,NA
85924,1⁄8,teaspoon    nutmeg,NA
85924,1⁄4,teaspoon    cinnamon,NA
85924,1⁄8,teaspoon    ground cloves,NA
85924,1,cup    shortening,NA
85924,3⁄4,cup    sugar,NA
85924,3⁄4,cup    brown sugar,NA
85924,1,teaspoon    vanilla extract,NA
85924,2,eggs,NA
85924,2,cups    chocolate chips,NA
85924,1⁄2,cup   chopped walnuts,NA
112387,1,"cup    unsalted butter, softened",NA
112387,1,cup   firmly packed brown sugar,NA
112387,1⁄2,cup    granulated sugar,NA
112387,2,large    eggs,NA
112387,2,teaspoons    vanilla extract,NA
112387,1 1⁄2,cups    all-purpose flour,NA
112387,1,cup    whole wheat flour,NA
112387,1⁄2,teaspoon    baking powder,NA
112387,1⁄2,teaspoon    baking soda,NA
112387,1⁄2,teaspoon    salt,NA
112387,1,teaspoon    ground cinnamon,NA
112387,1⁄2,teaspoon    ground ginger,NA
112387,1⁄2,teaspoon    cayenne pepper,NA
112387,2,cups    semi-sweet chocolate chips,NA
278218,1⁄2,"cup    butter, softened",NA
278218,1,"cup    brown sugar, lightly packed",NA
278218,1,egg,NA
278218,2,tablespoons    Kahlua,NA
278218,1 1⁄8,cups    flour,NA
278218,1⁄2,teaspoon    salt,NA
278218,1⁄2,teaspoon    baking soda,NA
278218,2,tablespoons    unsweetened cocoa,NA
278218,1⁄2,"cup    almonds, slivered",NA
278218,1,cup    semi-sweet chocolate chips,NA
107628,2 1⁄4,cups    flour,NA
107628,1,teaspoon    baking soda,NA
107628,1,teaspoon    salt,NA
107628,1,cup    butter,NA
107628,1⁄2,cup    Splenda granular,NA
107628,1⁄2,cup   firmly packed Splenda brown sugar blend or 1/4  cup    light brown sugar,NA
107628,1,teaspoon    vanilla extract,NA
107628,2,large    eggs,NA
107628,1,(12   ounce) package   semisweet chocolate morsels,NA
104902,200,g    butter,NA
104902,200,g    flour,NA
104902,100,g    caster sugar,NA
104902,50,g    custard powder,NA
104902,2,teaspoons    vanilla,NA
104902,150,"g    chocolate, chopped into small chunks  (I like to use 'co-op milk chocolate' or Galaxy)",NA
307089,1 1⁄2,cups    vegetable shortening (non-hydrogenated),NA
307089,2,cups    sugar,NA
307089,2,"cups    brown sugar, firmly packed",NA
307089,4,"eggs, well-beaten",NA
307089,4,cups    white flour,NA
307089,4,teaspoons    salt,NA
307089,2,teaspoons    baking soda,NA
307089,36,ounces    semi-sweet chocolate chips (6 cups),NA
260618,1 1⁄4,"cups    margarine, softened",NA
260618,1 1⁄4,cups    granulated sugar,NA
260618,1 1⁄4,cups    brown sugar,NA
260618,3,eggs,NA
260618,1,teaspoon    vanilla,NA
260618,2 1⁄4,cups    flour,NA
260618,1,teaspoon    salt,NA
260618,2 1⁄4,teaspoons    baking powder,NA
260618,3⁄4,teaspoon    baking soda,NA
260618,2 1⁄4,cups    oatmeal,NA
260618,2,cups    chocolate chips,NA
403562,1,cup    unsalted butter,NA
403562,2 1⁄4,"cups    all-purpose flour (use bread flour for a 'poofier,' less chewy cookie)",NA
403562,1,"teaspoon    sea salt, plus extra for sprinkling",NA
403562,1,teaspoon   fresh baking soda,NA
403562,1⁄4,cup    white sugar (cane),NA
403562,1 1⁄4,cups   well-packed dark brown sugar,NA
403562,1,egg,NA
403562,1,egg yolk,NA
403562,2,tablespoons    whole milk,NA
403562,1 1⁄2,teaspoons    vanilla,NA
403562,2,"cups    white chocolate chips (chunks, if available, I personally like breaking up a couple bars of good white chocolate)",NA
360365,1,cup    shortening (I use butter flavor-it makes a difference),NA
360365,1,teaspoon    pure vanilla extract,NA
360365,1,cup    granulated sugar,NA
360365,1⁄2,cup    brown sugar,NA
360365,1,teaspoon    salt,NA
360365,1,teaspoon    baking soda,NA
360365,2,large    eggs,NA
360365,2,cups    unbleached all-purpose flour,NA
360365,3,cups    semisweet chocolate morsels,NA
360365,1,cup   chopped walnuts (optional),NA
488536,2 1⁄4,cups    flour,NA
488536,1,teaspoon    salt,NA
488536,1,teaspoon    baking soda,NA
488536,1 1⁄4,cups   plain fat free Greek yogurt,NA
488536,6,tablespoons   nustevia white stevia powder,NA
488536,3⁄4,cup    pumpkin puree or 3/4  cup    mashed banana,NA
488536,2,teaspoons    vanilla,NA
488536,2,eggs,NA
488536,4,ounces    unsweetened baking chocolate,NA
488536,3⁄4,cup    chocolate chips,NA
402059,1⁄2,cup    butter,NA
402059,1,egg,NA
402059,1⁄2,cup    Splenda granular,NA
402059,1⁄4,cup    nonfat dry milk powder,NA
402059,1⁄2,cup    water,NA
402059,1,teaspoon    vanilla,NA
402059,1,cup    all-purpose flour,NA
402059,1⁄2,teaspoon    baking soda,NA
402059,2,ounces    sugar-free milk chocolate candy bars (cut into 1/4-inch pieces),NA
154982,2⁄3,cup   melted butter,NA
154982,2,cups    brown sugar,NA
154982,2,eggs,NA
154982,2,tablespoons    hot water,NA
154982,2 2⁄3,cups    flour,NA
154982,1,teaspoon    baking powder,NA
154982,1,teaspoon    baking soda,NA
154982,1⁄4,teaspoon    salt,NA
154982,1 -2,cup    chocolate chips (I prefer milk chocolate),NA
177055,2 1⁄4,cups    all-purpose flour,NA
177055,1,teaspoon    baking soda,NA
177055,3⁄4,teaspoon    salt,NA
177055,1⁄2,"cup    butter or 1/2  cup    margarine, softened",NA
177055,1⁄2,cup    shortening,NA
177055,1,cup   firmly packed light brown sugar,NA
177055,1⁄2,cup    sugar,NA
177055,2,large    eggs,NA
177055,1,teaspoon    vanilla extract,NA
177055,12,ounces    semi-sweet chocolate chips,NA
177055,1,"cup    nuts, chopped  (optional)",NA
294882,1,cup    margarine (or butter),NA
294882,1⁄4,cup    peanut butter,NA
294882,1⁄2,cup    brown sugar,NA
294882,1⁄2,cup    sugar,NA
294882,1,teaspoon    vanilla,NA
294882,1,tablespoon    rum,NA
294882,2,tablespoons    milk,NA
294882,1,cup    chocolate chips,NA
294882,1 1⁄3,cups    flour,NA
294882,1,teaspoon    baking powder,NA
30743,1,"cup    butter, softened",NA
30743,1,cup    brown sugar,NA
30743,1⁄2,cup    white sugar,NA
30743,2,large    eggs,NA
30743,2,teaspoons    vanilla,NA
30743,2,teaspoons    baking soda,NA
30743,1⁄2,teaspoon    salt,NA
30743,2,cups    flour,NA
30743,1 1⁄2,cups    chocolate chips,NA
375501,1,cup    butter,NA
375501,2⁄3,"cup    brown sugar, packed",NA
375501,1,teaspoon    vanilla,NA
375501,1,"egg, beaten",NA
375501,2,cups    flour,NA
375501,1⁄8,teaspoon    salt,NA
375501,1⁄2,cup    cocoa,NA
375501,2,cups    chocolate chips,NA
85609,1,cup   stick margarine (or butter),NA
85609,1,cup    granulated sugar,NA
85609,1,"cup    brown sugar, packed",NA
85609,2,large    eggs,NA
85609,1,tablespoon    water,NA
85609,1,teaspoon    vanilla,NA
85609,2 1⁄4,cups    flour,NA
85609,1,teaspoon    baking soda,NA
85609,2 1⁄2,cups    oatmeal,NA
85609,,chocolate chips (to taste),NA
215990,1⁄3,"cup    unsalted dry roasted peanuts, toasted, coarsely chopped",NA
215990,1,cup    flour,NA
215990,1⁄2,teaspoon    baking powder,NA
215990,1⁄4,teaspoon    baking soda,NA
215990,1⁄2,cup    sugar,NA
215990,1⁄2,cup   firmly packed brown sugar,NA
215990,1⁄4,"cup    unsalted butter, softened",NA
215990,1,teaspoon    vanilla extract,NA
215990,1,large    egg,NA
215990,1⁄3,cup    semi-sweet chocolate chips,NA
215990,1⁄2,teaspoon    coarse sea salt,NA
506597,3⁄4,"cup    sweet potato, cooked, mashed  (about 1 medium)",NA
506597,1,"cup    butter, softened  (2 sticks)",NA
506597,2,eggs,NA
506597,3⁄4,cup    sugar,NA
506597,3⁄4,"cup    brown sugar, packed",NA
506597,1,teaspoon    vanilla extract,NA
506597,1⁄2,teaspoon    lemon extract,NA
506597,2,cups    flour,NA
506597,1,teaspoon    baking soda,NA
506597,1,teaspoon    baking powder,NA
506597,1,dash    salt,NA
506597,1⁄4,teaspoon    cinnamon,NA
506597,1,cup    semi-sweet chocolate chips,NA
506597,1,"cup    walnuts, chopped  (optional)",NA
335206,3 1⁄2,cups    all-purpose flour,NA
335206,1,cup    granulated sugar,NA
335206,1,"cup    light brown sugar, packed",NA
335206,1,teaspoon    salt,NA
335206,1,teaspoon    baking soda,NA
335206,2⁄3,cup    butter,NA
335206,1⁄3,cup    shortening,NA
335206,1⁄3,cup    butter flavor shortening,NA
335206,2 1⁄2,teaspoons    vanilla,NA
335206,2,eggs,NA
335206,1,(12   ounce) bag   chocolate chips,NA
335206,,walnuts (optional),NA
491415,1⁄2,"cup    butter, softened",NA
491415,1⁄3,cup    granulated sugar,NA
491415,1⁄2,"cup    brown sugar, packed",NA
491415,1,egg,NA
491415,1,teaspoon    vanilla,NA
491415,1⁄2,cup    sorghum flour,NA
491415,7,tablespoons    tapioca starch,NA
491415,1 1⁄2,tablespoons    millet,NA
491415,1⁄4,teaspoon    xanthan gum,NA
491415,1⁄4,teaspoon    salt,NA
491415,1⁄4,teaspoon    cream of tartar,NA
491415,1⁄8,teaspoon    baking soda,NA
491415,1⁄2,cup    semi-sweet chocolate chips,NA
147910,2,cups    all-purpose flour,NA
147910,1,teaspoon    baking soda,NA
147910,1,teaspoon    salt,NA
147910,1,"cup    salted butter, 2 sticks",NA
147910,3⁄4,cup    sugar,NA
147910,3⁄4,"cup    dark brown sugar, firmly packed",NA
147910,1,teaspoon    water,NA
147910,1,teaspoon    vanilla,NA
147910,2,large    eggs,NA
147910,2,cups    semi-sweet chocolate chips,NA
322854,1,"cup    butter or 1   cup    margarine, softened",NA
